Country Code,Country,State Code,State,Dam Name,Lattitude,Longitude,Resorvoir Area,Effective Storage Capacity
1,India,17,Karnataka,Gowdahally Tank,"12°17'44.9174400000021""","76°38'21.76980000000526""",60700,2230
1,India,17,Karnataka,Kyragunda Saddle,"13°55'47.747639999997915""","75°34'5.1635999999950855""",,0.07
1,India,17,Karnataka,Talakal Tank,"15°6'53.86031999999915""","75°42'29.019600000002583""",650,980
1,India,17,Karnataka,Hulikere Tank,"15°27'32.12496000000115""","75°0'28.108799999989742""",1300,5015
1,India,17,Karnataka,Muchakhandi,"16°10'54.1199999999975""","75°41'44.88000000001989""",3646,1643.5
1,India,17,Karnataka,New Tank Amachawadi,"11°55'34.129559999998804""","76°56'37.43232000000717""",570,1560
1,India,17,Karnataka,Suvarnavathy Dam,"11°55'34.129559999998804""","76°56'37.43232000000717""",4910,35650
1,India,17,Karnataka,Taraka Dam,"12°5'16.799999999997084""","76°19'40.80000000001064""",10940,90754
1,India,17,Karnataka,Upper Mullamari Dam,"17°52'22.000800000000993""","76°56'58.999199999979055""",3942,18880
1,India,17,Karnataka,Votehole Dam,"12°54'0.07488000000023476""","76°23'23.50932000002331""",5940,38680
1,India,17,Karnataka,Chakra Dam,"13°55'47.747639999997915""","75°34'5.1635999999950855""",11500,133000
1,India,17,Karnataka,Chiklihole Dam,"12°35'39.51635999999823""","75°51'1.7654399999935322""",1072.4,4729
1,India,17,Karnataka,Devarabillikere Tank,"14°27'58.83768000000231""","75°55'25.822920000007343""",6475,2358
1,India,17,Karnataka,Hosahalli Tank,"12°17'44.9174400000021""","76°38'21.76980000000526""",93070,2940
1,India,17,Karnataka,Upper Kaneri,"15°16'1.199999999998056""","74°37'1.2000000000159616""",2490,16150
1,India,17,Karnataka,Biggerahalla Tank,"13°42'31.200120000000737""","75°48'57.092400000011594""",1890,579
1,India,17,Karnataka,Dasanahalli Tank,"15°6'53.86031999999915""","75°42'29.019600000002583""",1630,1120
1,India,17,Karnataka,Dinshi Tank,"17°19'47.03159999999599""","76°50'3.464519999994309""",180,835.7
1,India,17,Karnataka,Theetha Dam,"13°20'29.5947599999991""","77°6'19.322279999990997""",1530,6290
1,India,17,Karnataka,Dandiganahally Tank,"13°36'33.046920000001165""","77°31'7.882320000006757""",398,2898
1,India,17,Karnataka,Gantenahalli Tank,"12°5'19.861440000000385""","78°16'12.141119999997727""",1096,3600
1,India,17,Karnataka,Nallur Amanikere Dam,"11°48'25.28783999999831""","76°41'35.67768000001706""",1950,5890
1,India,17,Karnataka,Soudagar Dam,"16°46'0.12000000000057298""","77°7'59.88000000001989""",1240,7410
1,India,17,Karnataka,Supa Dam,"15°16'1.199999999998056""","74°37'1.2000000000159616""",129000,3758000
1,India,17,Karnataka,Ankamanhal Tank,"15°5'20.159880000002772""","76°32'34.95444000001157""",408.6,1722
1,India,17,Karnataka,Beeranahalli Tank,"17°55'12.000000000006139""","77°31'10.999200000005658""",650,5798
1,India,17,Karnataka,Bhopalgod Belkone,"17°55'12.000000000006139""","77°31'10.999200000005658""",161.6,2158
1,India,17,Karnataka,Changliar Tank,"17°55'12.000000000006139""","77°31'10.999200000005658""",358.4,1653
1,India,17,Karnataka,Hulical Forebay,"13°55'47.747639999997915""","75°34'5.1635999999950855""",9060,8700
1,India,17,Karnataka,Mani,"13°55'47.747639999997915""","75°34'5.1635999999950855""",56000,883810
1,India,17,Karnataka,Aheri-jumbagi,"18°47'51.755640000003496""","80°48'46.30896000000007""",670,1501.91
1,India,17,Karnataka,Alagapura Tank,"12°17'44.9174400000021""","76°38'21.76980000000526""",270,940
1,India,17,Karnataka,Asundinala Tank,"14°37'0.119999999999294""","75°37'0.11999999998010935""",2267.2,4570
1,India,17,Karnataka,Bidi Tank,"15°38'21.998399999997247""","74°30'29.998799999975745""",320,1050
1,India,17,Karnataka,Gopinatham Tank,"12°9'13.242959999997197""","77°6'40.03704000000653""",450,1900
1,India,17,Karnataka,Hebbal Tank,"15°38'21.998399999997247""","74°30'29.998799999975745""",133.2,550
1,India,17,Karnataka,Karanja Dam,"17°55'12.000000000006139""","77°31'10.999200000005658""",56730,207050
1,India,17,Karnataka,Obichudanahally Tank,"12°58'17.755319999998136""","77°35'40.425719999990406""",440,3300
1,India,17,Karnataka,Upper Hirenala Tank,"15°45'6.733439999998581""","76°11'34.31040000000053""",1370,5658
1,India,17,Karnataka,Varahi H.E.Pickup,"13°55'47.747639999997915""","75°34'5.1635999999950855""",6973,39872
1,India,17,Karnataka,Kadlewadi Tank,"18°47'51.755640000003496""","80°48'46.30896000000007""",785,2157
1,India,17,Karnataka,Yallammavadi Tank,"17°57'2.861280000002182""","75°39'10.121760000024551""",710,1286.52
1,India,17,Karnataka,Attiveri Tank,"15°21'42.120000000002875""","75°5'5.640000000016698""",400,3210
1,India,17,Karnataka,Bhairapur Tank,"16°15'17.195759999998472""","74°28'54.73127999999406""",310,1180
1,India,17,Karnataka,Durgadhalla Tank,"15°27'32.12496000000115""","75°0'28.108799999989742""",850,5180
1,India,17,Karnataka,Kadasagatti Tank,"15°49'1.200000000000614""","74°52'1.2000000000159616""",355,290
1,India,17,Karnataka,Gobbur Tank,"17°12'9.220320000005984""","76°21'27.944639999994934""",1506.8,2390
1,India,17,Karnataka,Hiresangagutti,"16°10'54.1199999999975""","75°41'44.88000000001989""",324,3124.4
1,India,17,Karnataka,Manchanabele,"12°43'12.000000000002302""","77°17'59.99999999998977""",3650,30044
1,India,17,Karnataka,Lakhya Dam,"13°13'21.37980000000084""","75°15'2.962440000010247""",6050,245000
1,India,17,Karnataka,Mundawad Tank,"15°25'56.87435999999977""","75°38'16.92131999997855""",1417,2690
1,India,17,Karnataka,Iggalur Dam,"12°31'11.999999999998465""","76°54'2.0463630789890885E-11""",1710,3030
1,India,17,Karnataka,Chulkinala Dam,"17°52'22.000800000000993""","76°56'58.999199999979055""",7369,25010
1,India,17,Karnataka,Kadra Dam,"14°48'2.5579538487363607E-12""","74°7'47.99999999998363""",34330,209060
1,India,17,Karnataka,Amarja Dam,"17°19'47.03159999999599""","76°50'3.464519999994309""",6400,40070
1,India,17,Karnataka,Almatti Dam,"16°10'54.1199999999975""","75°41'44.88000000001989""",487870,2985620
1,India,17,Karnataka,Gerusoppa Dam,"14°16'47.100720000001814""","74°26'38.130719999983285""",5980,58210
1,India,17,Karnataka,Kodasalli,"14°48'2.5579538487363607E-12""","74°7'47.99999999998363""",17140,178820
1,India,17,Karnataka,Kodli-Allapur,"17°19'47.03159999999599""","76°50'3.464519999994309""",985,4511.4
1,India,17,Karnataka,Bennithora Dam,"17°19'47.03159999999599""","76°50'3.464519999994309""",30540,140700
1,India,17,Karnataka,Lower Mullamari Dam,"17°19'47.03159999999599""","76°50'3.464519999994309""",8450,43270
1,India,17,Karnataka,Yagachi Dam,"13°9'46.44000000000176""","75°51'25.560000000009495""",19618.19,80782.3
1,India,17,Karnataka,Gandorinala Dam,"17°19'47.03159999999599""","76°50'3.464519999994309""",6640,49450
1,India,17,Karnataka,Hirehalla Dam,"15°21'2.5491600000010806""","76°9'19.551960000004556""",12470,37950
1,India,17,Karnataka,Maskinala,"16°11'59.99999999999744""","77°22'12.000000000016371""",1728,10697
1,India,17,Karnataka,Arkavathy Dam,"12°32'46.479120000001046""","77°25'11.576279999991357""",6650,40493
1,India,17,Karnataka,Upper Tunga Dam,"26°43'57.32580000000212""","76°9'8.2364400000165""",791.39,357.28
1,India,17,Karnataka,Kowlihalla Tank,"10°46'44.759999999998854""","79°8'31.199999999985266""",393,710
1,India,17,Karnataka,Medleri Tank,"-26°-21'-16.807679999996026""","27°19'36.586920000004""",701.5,36.73
1,India,17,Karnataka,Chikkasandra Tank,"13°23'17.32812000000024""","76°38'31.825320000002648""",960,800
1,India,17,Karnataka,Kallambella Tank,"13°23'17.32812000000024""","76°38'31.825320000002648""",1920,600
1,India,17,Karnataka,Lakshmisagar Tank,"13°23'17.32812000000024""","76°38'31.825320000002648""",960,600
1,India,17,Karnataka,Mallaghatta Tank,"36°31'15.07583999999099""","75°4'8.093639999984816""",750,239.29
1,India,17,Karnataka,Mayasandra Tank,"36°31'15.07583999999099""","75°4'8.093639999984816""",1410,310
1,India,17,Karnataka,Ramalingapura Tank,"13°23'17.32812000000024""","76°38'31.825320000002648""",830,700
1,India,17,Karnataka,Sarigehally Tank,"-26°-21'-16.807679999996026""","27°19'36.586920000004""",1200,503
1,India,17,Karnataka,Turuvekere Tank,"36°31'15.07583999999099""","75°4'8.093639999984816""",870,179.96
1,India,17,Karnataka,Bhima Lift Dam,"13°6'10.407960000002845""","77°34'27.239160000002585""",2250,276.25
1,India,17,Karnataka,Hipparagi Barrage,"20°6'4.892040000003703""","-98°-46'-9.29423999998221""",5783,31160
1,India,17,Karnataka,Markandeya Dam,"17°40'18.256800000004603""","75°55'10.261199999996506""",475,414
1,India,17,Karnataka,Varahi Diversion weir,"25°52'48.87480000000039""","83°19'28.175880000001143""",100,209
1,India,18,Kerala,KUNDALA(EB),"10°5'20.159880000002772""","77°3'34.289280000019744""",647.5,7630
1,India,18,Kerala,SENGULAM (EB),"10°5'20.159880000002772""","77°3'34.289280000019744""",291,708
1,India,18,Kerala,MALAMPUZHA   (ID),"10°47'12.229080000001176""","76°39'17.25552000000107""",22500,226000
1,India,18,Kerala,WALAYAR  (ID),"10°47'12.229080000001176""","76°39'17.25552000000107""",2590,18400
1,India,18,Kerala,MADUPETTY (EB),"10°5'20.159880000002772""","77°3'34.289280000019744""",3237.5,54770
1,India,18,Kerala,PORINGALKUTHU (EB),"10°18'28.897919999999004""","76°20'1.2404399999923044""",2820,30300
1,India,18,Kerala,VAZHANI  (ID),"10°31'39.509760000002956""","76°12'51.96564000000194""",1820,16650
1,India,18,Kerala,PEECHI  (ID),"10°31'39.509760000002956""","76°12'51.96564000000194""",12955,108170
1,India,18,Kerala,NEYYAR  (ID),"8°29'15.000000000002558""","76°57'9.000000000002046""",9100,101146
1,India,18,Kerala,MEENKARA (GAYATHRI  STAGE I) (ID),"10°47'12.229080000001176""","76°39'17.25552000000107""",2495,10300
1,India,18,Kerala,KALLARKUTTY   (EB),"10°0'53.13600000000278""","76°57'22.10039999997548""",650.3,6430
1,India,18,Kerala,PONMUDI  (EB),"9°57'50.000399999999985""","77°5'59.999999999979536""",2787,47400
1,India,18,Kerala,PERIYAR VALLEY BARRAGE  (ID),"9°55'52.4380800000003""","76°16'2.2947600000145485""",16400,
1,India,18,Kerala,ANAYIRANKAL   (EB),"9°57'50.000399999999985""","77°5'59.999999999979536""",4855,36484
1,India,18,Kerala,SHOLAYAR (FLANAKING) (EB),"10°18'28.897919999999004""","76°20'1.2404399999923044""",8705,150080
1,India,18,Kerala,SHOLAYAR (MAIN ) (EB),"10°18'28.897919999999004""","76°20'1.2404399999923044""",8705,150080
1,India,18,Kerala,SHOLAYAR (SADDLE ) (EB),"10°18'28.897919999999004""","76°20'1.2404399999923044""",8705,150080
1,India,18,Kerala,CHULLIAR (GAYATHRI  STAGEII)  (ID),"10°47'12.229080000001176""","76°39'17.25552000000107""",1650,12700
1,India,18,Kerala,KAKKI (EB),"9°34'9.641640000002951""","77°5'10.65335999997501""",17511,447400
1,India,18,Kerala,MANGALAM (ID),"10°31'39.509760000002956""","76°12'51.96564000000194""",3960,25344
1,India,18,Kerala,ANATHODE (FLANKING OF KAKKI) (EB),"9°34'9.641640000002951""","77°5'10.65335999997501""",17511,447400
1,India,18,Kerala,PAMBA (EB),"9°34'9.641640000002951""","77°5'10.65335999997501""",2006,31150
1,India,18,Kerala,POTHUNDY  (ID),"10°47'12.229080000001176""","76°39'17.25552000000107""",4190,43890
1,India,18,Kerala,ARUVIKKARA  (KWA),"8°29'15.000000000002558""","76°57'9.000000000002046""",480,628.26
1,India,18,Kerala,KUTTIYADI (HE Project)  (EB),"11°15'31.51115999999945""","75°46'49.476000000012164""",2790,33980
1,India,18,Kerala,KUTTIYADI (IRRIGN. PROJ.)  (ID),"11°15'31.51115999999945""","75°46'49.476000000012164""",10520,113440
1,India,18,Kerala,IDUKKI (EB),"9°51'36.16523999999771""","76°57'35.94672000001992""",59830,1459535
1,India,18,Kerala,CHERUTHONI  (EB),"9°51'36.16523999999771""","76°57'35.94672000001992""",59830,1459535
1,India,18,Kerala,PAMBA BARRAGE (Maniyar)  (ID),"9°15'53.1295199999974""","76°47'13.349040000024388""",1080,
1,India,18,Kerala,KULAMAVU  (EB),"9°46'59.9988000000026""","76°50'59.999999999979536""",59830,1459535
1,India,18,Kerala,KULUR BARRAGE (PAZHASSI)  (ID),"11°52'28.11899999999767""","75°22'13.318320000023505""",6500,97500
1,India,18,Kerala,UPPER MOOZHIYAR  (EB),"9°34'9.641640000002951""","77°5'10.65335999997501""",,
1,India,18,Kerala,KANJIRAPUZHZ    (ID),"10°47'12.229080000001176""","76°39'17.25552000000107""",4650,70808
1,India,18,Kerala,PEPPARA (KWA),"8°29'15.000000000002558""","76°57'9.000000000002046""",8496,68400
1,India,18,Kerala,SIRUVANI   (ID),"10°47'12.229080000001176""","76°39'17.25552000000107""",1686,184200
1,India,18,Kerala,IDAMALAYAR   (EB),"10°3'36.68508000000131""","76°38'6.297719999993205""",2830,1017800
1,India,18,Kerala,KALLADA (PARAPPAR)  (ID),"8°53'35.5624799999984""","76°36'50.902560000005224""",23000,507000
1,India,18,Kerala,ERATTAYAR  (EB),"9°45'24.30936000000159""","77°6'43.71191999997791""",967,5085
1,India,18,Kerala,GAVI (EB),"9°34'9.641640000002951""","77°5'10.65335999997501""",,1130
1,India,18,Kerala,KULLAR (Flanking of GAVI) (EB),"9°34'9.641640000002951""","77°5'10.65335999997501""",,1130
1,India,18,Kerala,MOOZHIYAR (EB),"9°20'15.000000000001279""","76°49'40.000799999982064""",145.7,1160
1,India,18,Kerala,VELUTHODE (EB),"9°20'15.000000000001279""","76°49'40.000799999982064""",63.5,607
1,India,18,Kerala,KOSANI SADDLE  (EB),"11°35'0.23459999999815295""","76°3'58.14972000001262""",12770,185500
1,India,18,Kerala,KUTTIYADI (AUGMENTATION) (EB),"11°35'0.23459999999815295""","76°3'58.14972000001262""",12770,185500
1,India,18,Kerala,MEENAR I (EB),"9°34'9.641640000002951""","77°5'10.65335999997501""",,30
1,India,18,Kerala,MEENAR II (EB),"9°34'9.641640000002951""","77°5'10.65335999997501""",,60
1,India,18,Kerala,KUTTIYADI SADDLE (EB),"11°35'0.23459999999815295""","76°3'58.14972000001262""",12770,185500
1,India,18,Kerala,MALANKARA  (ID),"9°58'1.2000000000018929""","76°34'58.79999999999427""",5660,10000
1,India,18,Kerala,CHIMONI  (ID),"10°31'39.509760000002956""","76°12'51.96564000000194""",10100,172640
1,India,18,Kerala,PAMBALA (EB),"10°0'53.13600000000278""","76°57'22.10039999997548""",445,4500
1,India,18,Kerala,KARAPUZHA (ID),"11°15'31.51115999999945""","75°46'49.476000000012164""",8550,72000
1,India,18,Kerala,ATTAPADY (ID),"10°47'12.229080000001176""","76°39'17.25552000000107""",3500,60700
1,India,20,Madhya Pradesh,TEKANPUR,"26°13'5.833560000004638""","78°10'58.19088000001784""",2780,7438
1,India,20,Madhya Pradesh,JAWAHARGARH,"26°14'49.12871999999794""","77°24'25.25183999997921""",2183,3433
1,India,20,Madhya Pradesh,KHANPURA,"24°1'51.273839999995516""","76°29'38.04216000001247""",1064.5,3850
1,India,20,Madhya Pradesh,DINORA,"25°27'24.505200000004663""","78°7'40.56923999998958""",,131.44
1,India,20,Madhya Pradesh,BIRPUR,"26°14'49.12871999999794""","77°24'25.25183999997921""",1792,5462
1,India,20,Madhya Pradesh,ANTALWASA,"23°10'45.48467999999559""","75°47'5.6749200000001565""",2160,4943
1,India,20,Madhya Pradesh,BELGAON,"22°6'5.115907697472721E-12""","80°32'59.99999999998977""",102,618
1,India,20,Madhya Pradesh,BASINKHAR,"22°6'5.115907697472721E-12""","80°32'59.99999999998977""",340,314
1,India,20,Madhya Pradesh,LOKPAL SAGAR,"24°43'4.911960000003717""","80°10'54.9364799999978""",,
1,India,20,Madhya Pradesh,RECHHAI,"51°51'13.687919999989049""","-8°-17'-23.9434800000015""",770,1670
1,India,20,Madhya Pradesh,KAMERA,"26°14'49.12871999999794""","77°24'25.25183999997921""",1420,3070
1,India,20,Madhya Pradesh,KOTA,"26°14'49.12871999999794""","77°24'25.25183999997921""",1852.5,4106
1,India,20,Madhya Pradesh,ROOMAL,"22°5'12.728760000004513""","79°32'36.54276000000209""",2027.5,5690
1,India,20,Madhya Pradesh,JUMNERA,"51°51'13.687919999989049""","-8°-17'-23.9434800000015""",,1280
1,India,20,Madhya Pradesh,DONGER BODI,"22°6'5.115907697472721E-12""","80°32'59.99999999998977""",311,1110
1,India,20,Madhya Pradesh,ADNER,"25°27'24.505200000004663""","78°7'40.56923999998958""",1880,7193
1,India,20,Madhya Pradesh,NAGDAGAJORA,"25°10'41.998799999994674""","78°11'18.99959999998032""",3580,3191
1,India,20,Madhya Pradesh,GORKHA BANDHA,"23°49'42.169800000005466""","80°25'6.7123200000139605""",,1052
1,India,20,Madhya Pradesh,PANAGAR,"22°46'10.797600000003058""","74°35'31.53156000000763""",,1700
1,India,20,Madhya Pradesh,CHIRAIPANI,"21°53'26.800079999995035""","80°47'36.527280000000246""",460,2517
1,India,20,Madhya Pradesh,KHERIA,"26°13'5.833560000004638""","78°10'58.19088000001784""",743.9,2384
1,India,20,Madhya Pradesh,PIPREHETA,"23°49'42.169800000005466""","80°25'6.7123200000139605""",1613,2800
1,India,20,Madhya Pradesh,JHALONI,"25°10'41.998799999994674""","78°11'18.99959999998032""",1730,3793
1,India,20,Madhya Pradesh,DHAPORA,"25°25'47.99999999999898""","77°39'2.0463630789890885E-11""",2030,6154
1,India,20,Madhya Pradesh,RAJGARH,"32°23'20.405399999996803""","35°29'6.641520000000014""",640,2260
1,India,20,Madhya Pradesh,MAJHGAWAN,"21°53'26.800079999995035""","80°47'36.527280000000246""",1022,3850
1,India,20,Madhya Pradesh,PILLOWA,"32°30'57.31920000001196""","-116°-50'-48.89616000000956""",6712.5,9645
1,India,20,Madhya Pradesh,KOTWAL,"32°30'57.31920000001196""","-116°-50'-48.89616000000956""",18390,90382
1,India,20,Madhya Pradesh,SIMARIYA NO.1,"25°53'26.686679999999967""","78°19'56.824319999979025""",9710,4150
1,India,20,Madhya Pradesh,TALWARA,"31°6'20.593080000005557""","77°41'32.148599999984526""",9840,279
1,India,20,Madhya Pradesh,PINDARAIKALA,"22°3'26.773200000000656""","78°56'17.42243999999232""",,
1,India,20,Madhya Pradesh,RAGURA,"24°44'44.212920000003066""","78°49'55.48044000000573""",,2590
1,India,20,Madhya Pradesh,NAGDA,"22°57'36.00000000000307""","76°3'36.000000000008185""",80,2328
1,India,20,Madhya Pradesh,KOSANIA,"22°18'17.999999999998977""","74°21'35.999999999997954""",214,1048
1,India,20,Madhya Pradesh,BADALPUR,"25°16'12.748800000000813""","85°12'59.763599999989765""",271.1,852
1,India,20,Madhya Pradesh,SABRI,"21°46'46.75151999999457""","78°16'3.1720800000096006""",316,889
1,India,20,Madhya Pradesh,RAWANWARI,"21°55'12.000000000006139""","77°54'2.0463630789890885E-11""",324,884
1,India,20,Madhya Pradesh,KOTABARDI,"22°17'53.77056000000408""","79°10'6.733200000002171""",348.5,1085
1,India,20,Madhya Pradesh,RAMPA,"24°23'44.17367999999982""","81°52'57.100439999998116""",435,1000
1,India,20,Madhya Pradesh,JAMBARI,"21°46'46.75151999999457""","78°16'3.1720800000096006""",482,2100
1,India,20,Madhya Pradesh,DATODA,"22°43'10.44731999999982""","75°51'27.812879999989946""",608,1006
1,India,20,Madhya Pradesh,PONDI,"51°51'13.687919999989049""","-8°-17'-23.9434800000015""",648,3130
1,India,20,Madhya Pradesh,BHIMORI,"22°6'5.115907697472721E-12""","80°32'59.99999999998977""",677,2003
1,India,20,Madhya Pradesh,PADHAR,"21°55'12.000000000006139""","77°54'2.0463630789890885E-11""",721,2287
1,India,20,Madhya Pradesh,KHADKHALI,"22°14'12.00444000000175""","75°5'14.624159999976882""",729,205
1,India,20,Madhya Pradesh,KARHI,"24°43'4.911960000003717""","80°10'54.9364799999978""",736,4528
1,India,20,Madhya Pradesh,KOOP TANK,"22°57'36.00000000000307""","76°3'36.000000000008185""",836,2343
1,India,20,Madhya Pradesh,NADIA,"24°39'50.57351999999952""","81°59'39.784919999991644""",910,2182
