,LONGITUDE,SITE_TYPE,SITE_SUB_TYPE,STATE_NAME,DISTRICT_NAME,TAHSIL_NAME,BLOCK_NAME,SITE_NAME,WLS_DATE,WLS_WTR_LEVEL
"18°36'55"" N","82°35'39"" E",Dug Well,,Orissa,KORAPUT,LAMPTAPUT,LAMPTAPUT,Lamtaput,30-Apr-15,9.7
"18°36'55"" N","82°35'39"" E",Dug Well,,Orissa,KORAPUT,LAMPTAPUT,LAMPTAPUT,Lamtaput,10-Nov-15,6.3
"18°28'33"" N","82°41'8"" E",Dug Well,,Orissa,KORAPUT,NANDAPUR,NANDAPUR,Bheja 1,30-Apr-15,3.95
"18°28'33"" N","82°41'8"" E",Dug Well,,Orissa,KORAPUT,NANDAPUR,NANDAPUR,Bheja 1,10-Nov-15,3.2
"18°35'17"" N","82°46'8"" E",Dug Well,,Orissa,KORAPUT,NANDAPUR,NANDAPUR,Chingudichuan,30-Apr-15,3.7
"18°35'17"" N","82°46'8"" E",Dug Well,,Orissa,KORAPUT,NANDAPUR,NANDAPUR,Chingudichuan,10-Nov-15,3.75
"18°32'0"" N","82°44'30"" E",Dug Well,,Orissa,KORAPUT,NANDAPUR,NANDAPUR,Nandapur,30-Apr-15,4.45
"18°32'0"" N","82°44'30"" E",Dug Well,,Orissa,KORAPUT,NANDAPUR,NANDAPUR,Nandapur,10-Nov-15,3.25
"18°31'34"" N","82°41'36"" E",Dug Well,,Orissa,KORAPUT,NANDAPUR,NANDAPUR,Satsimile,30-Apr-15,7.65
"18°31'34"" N","82°41'36"" E",Dug Well,,Orissa,KORAPUT,NANDAPUR,NANDAPUR,Satsimile,10-Nov-15,7.55
"18°30'53"" N","82°36'58"" E",Dug Well,,Orissa,KORAPUT,NANDAPUR,NANDAPUR,Soguru,30-Apr-15,8.77
"18°30'53"" N","82°36'58"" E",Dug Well,,Orissa,KORAPUT,NANDAPUR,NANDAPUR,Soguru,10-Nov-15,6.97
"18°33'48"" N","82°57'42"" E",Dug Well,,Orissa,KORAPUT,POTTANGI,POTTANGI,Potangi,30-Apr-15,5.3
"18°33'48"" N","82°57'42"" E",Dug Well,,Orissa,KORAPUT,POTTANGI,POTTANGI,Potangi,10-Nov-15,3.7
"18°36'36"" N","82°53'30"" E",Dug Well,,Orissa,KORAPUT,SIMILIGUDA,SIMILIGUDA,Kunduli,30-Apr-15,5.75
"18°36'36"" N","82°53'30"" E",Dug Well,,Orissa,KORAPUT,SIMILIGUDA,SIMILIGUDA,Kunduli,10-Nov-15,3.9
"18°38'39"" N","82°49'16"" E",Dug Well,,Orissa,KORAPUT,SIMILIGUDA,SIMILIGUDA,Pitaguda,30-Apr-15,13.1
"18°38'39"" N","82°49'16"" E",Dug Well,,Orissa,KORAPUT,SIMILIGUDA,SIMILIGUDA,Pitaguda,10-Nov-15,13.2
"18°42'37"" N","82°52'9"" E",Dug Well,,Orissa,KORAPUT,SIMILIGUDA,SIMILIGUDA,Similiguda1 ,30-Apr-15,4.85
"18°42'37"" N","82°52'9"" E",Dug Well,,Orissa,KORAPUT,SIMILIGUDA,SIMILIGUDA,Similiguda1 ,10-Nov-15,4.25
"18°37'6"" N","82°48'19"" E",Dug Well,,Orissa,KORAPUT,SIMILIGUDA,SIMILIGUDA,Subai,30-Apr-15,8.3
"18°37'6"" N","82°48'19"" E",Dug Well,,Orissa,KORAPUT,SIMILIGUDA,SIMILIGUDA,Subai,10-Nov-15,7.7
"18°34'44"" N","82°16'53"" E",Dug Well,,Orissa,MALKANGIRI,KHAIRPUT,KHAIRPUT,Govindpali 1,30-Apr-15,6.5
"18°34'44"" N","82°16'53"" E",Dug Well,,Orissa,MALKANGIRI,KHAIRPUT,KHAIRPUT,Govindpali 1,10-Nov-15,4.3
"18°29'2"" N","82°14'14"" E",Dug Well,,Orissa,MALKANGIRI,KHAIRPUT,KHAIRPUT,Khairput1,30-Apr-15,3.55
"18°29'2"" N","82°14'14"" E",Dug Well,,Orissa,MALKANGIRI,KHAIRPUT,KHAIRPUT,Khairput1,10-Nov-15,1.85
"18°13'36"" N","82°13'36"" E",Dug Well,,Orissa,MALKANGIRI,KHAIRPUT,KHAIRPUT,Mundiguda,30-Apr-15,3.3
"18°13'36"" N","82°13'36"" E",Dug Well,,Orissa,MALKANGIRI,KHAIRPUT,KHAIRPUT,Mundiguda,10-Nov-15,2
"18°15'8"" N","82°6'15"" E",Dug Well,,Orissa,MALKANGIRI,KORKUNDA,KORKUNDA,Balimela,30-Apr-15,2
"18°15'8"" N","82°6'15"" E",Dug Well,,Orissa,MALKANGIRI,KORKUNDA,KORKUNDA,Balimela,10-Nov-15,1.3
"18°15'3"" N","82°6'18"" E",Dug Well,,Orissa,MALKANGIRI,KORKUNDA,KORKUNDA,Chitapari,30-Apr-15,4.75
"18°15'3"" N","82°6'18"" E",Dug Well,,Orissa,MALKANGIRI,KORKUNDA,KORKUNDA,Chitapari,10-Nov-15,2.55
"18°17'31"" N","81°59'30"" E",Dug Well,,Orissa,MALKANGIRI,KORKUNDA,KORKUNDA,Korukonda2,30-Apr-15,2.7
"19°18'16"" N","82°43'13"" E",Dug Well,,Orissa,MALKANGIRI,KORKUNDA,KORKUNDA,M.V 37,30-Apr-15,3.2
"19°18'16"" N","82°43'13"" E",Dug Well,,Orissa,MALKANGIRI,KORKUNDA,KORKUNDA,M.V 37,10-Nov-15,2.2
"18°17'31"" N","81°51'9"" E",Dug Well,,Orissa,MALKANGIRI,KORKUNDA,KORKUNDA,M.V.7,30-Apr-15,8.89
"18°17'31"" N","81°51'9"" E",Dug Well,,Orissa,MALKANGIRI,KORKUNDA,KORKUNDA,M.V.7,10-Nov-15,2.35
"18°14'8"" N","81°48'52"" E",Dug Well,,Orissa,MALKANGIRI,KORKUNDA,KORKUNDA,M.V1- 19,30-Apr-15,1.25
"18°14'8"" N","81°48'52"" E",Dug Well,,Orissa,MALKANGIRI,KORKUNDA,KORKUNDA,M.V1- 19,10-Nov-15,2.3
"18°23'13"" N","82°11'30"" E",Dug Well,,Orissa,MALKANGIRI,KUDUMULUGUM,KUDUMULUGUM,Kudumuluguma1,30-Apr-15,2.95
"18°23'13"" N","82°11'30"" E",Dug Well,,Orissa,MALKANGIRI,KUDUMULUGUM,KUDUMULUGUM,Kudumuluguma1,10-Nov-15,1.6
"18°21'24"" N","82°9'23"" E",Dug Well,,Orissa,MALKANGIRI,KUDUMULUGUM,KUDUMULUGUM,Parkannala,30-Apr-15,5.7
"18°21'24"" N","82°9'23"" E",Dug Well,,Orissa,MALKANGIRI,KUDUMULUGUM,KUDUMULUGUM,Parkannala,10-Nov-15,3.5
"18°18'5"" N","82°7'38"" E",Dug Well,,Orissa,MALKANGIRI,KUDUMULUGUM,KUDUMULUGUM,Somnathpur 1,30-Apr-15,1.4
"18°18'5"" N","82°7'38"" E",Dug Well,,Orissa,MALKANGIRI,KUDUMULUGUM,KUDUMULUGUM,Somnathpur 1,10-Nov-15,2.4
"18°27'28"" N","82°3'25"" E",Dug Well,,Orissa,MALKANGIRI,MALKANGIRI,MALKANGIRI,Kumbharguda,30-Apr-15,2.75
"18°27'28"" N","82°3'25"" E",Dug Well,,Orissa,MALKANGIRI,MALKANGIRI,MALKANGIRI,Kumbharguda,10-Nov-15,1.25
"18°18'9"" N","81°51'12"" E",Dug Well,,Orissa,MALKANGIRI,MALKANGIRI,MALKANGIRI,M.V.9,30-Apr-15,7.9
"18°18'9"" N","81°51'12"" E",Dug Well,,Orissa,MALKANGIRI,MALKANGIRI,MALKANGIRI,M.V.9,10-Nov-15,2.1
"18°22'23"" N","81°54'16"" E",Dug Well,,Orissa,MALKANGIRI,MALKANGIRI,MALKANGIRI,Malkangiri 1,30-Apr-15,3.7
"18°22'23"" N","81°54'16"" E",Dug Well,,Orissa,MALKANGIRI,MALKANGIRI,MALKANGIRI,Malkangiri 1,10-Nov-15,0.75
"18°24'25"" N","81°56'24"" E",Dug Well,,Orissa,MALKANGIRI,MALKANGIRI,MALKANGIRI,Sindhimal,30-Apr-15,4.95
"18°24'25"" N","81°56'24"" E",Dug Well,,Orissa,MALKANGIRI,MALKANGIRI,MALKANGIRI,Sindhimal,10-Nov-15,1.5
"18°28'9"" N","82°3'9"" E",Dug Well,,Orissa,MALKANGIRI,MATHILI,MATHILI,Bejaguda,30-Apr-15,8.25
"18°28'9"" N","82°3'9"" E",Dug Well,,Orissa,MALKANGIRI,MATHILI,MATHILI,Bejaguda,10-Nov-15,4.2
"18°27'37"" N","82°4'33"" E",Dug Well,,Orissa,MALKANGIRI,MATHILI,MATHILI,Katameta,30-Apr-15,3.9
"18°27'37"" N","82°4'33"" E",Dug Well,,Orissa,MALKANGIRI,MATHILI,MATHILI,Katameta,10-Nov-15,1
"18°33'36"" N","82°13'21"" E",Dug Well,,Orissa,MALKANGIRI,MATHILI,MATHILI,Maithili1,30-Apr-15,3.8
"18°33'36"" N","82°13'21"" E",Dug Well,,Orissa,MALKANGIRI,MATHILI,MATHILI,Maithili1,10-Nov-15,1.5
"18°31'7"" N","82°8'8"" E",Dug Well,,Orissa,MALKANGIRI,MATHILI,MATHILI,Pongam,30-Apr-15,6.6
"18°31'7"" N","82°8'8"" E",Dug Well,,Orissa,MALKANGIRI,MATHILI,MATHILI,Pongam,10-Nov-15,2.9
"22°23'18"" N","86°5'32"" E",Dug Well,,Orissa,MAYURBHANJ,BAHALDA,BAHALDA,Bahalda,30-Apr-15,6.13
"22°23'18"" N","86°5'32"" E",Dug Well,,Orissa,MAYURBHANJ,BAHALDA,BAHALDA,Bahalda,10-Nov-15,3.29
"22°26'30"" N","86°10'0"" E",Dug Well,,Orissa,MAYURBHANJ,BAHALDA,BAHALDA,Bahalda Road(kona),10-Nov-15,3.08
"22°19'53"" N","86°8'30"" E",Dug Well,,Orissa,MAYURBHANJ,BAHALDA,BAHALDA,Gambharia,30-Apr-15,5.52
"22°19'53"" N","86°8'30"" E",Dug Well,,Orissa,MAYURBHANJ,BAHALDA,BAHALDA,Gambharia,10-Nov-15,3.22
"22°24'53"" N","86°7'50"" E",Dug Well,,Orissa,MAYURBHANJ,BAHALDA,BAHALDA,Poilakunda,30-Apr-15,7
"22°24'53"" N","86°7'50"" E",Dug Well,,Orissa,MAYURBHANJ,BAHALDA,BAHALDA,Poilakunda,10-Nov-15,3.43
"22°12'38"" N","86°33'22"" E",Dug Well,,Orissa,MAYURBHANJ,BANGIRIPOSI,BANGIRIPOSI,Bedhakudar,30-Apr-15,6.75
"22°12'38"" N","86°33'22"" E",Dug Well,,Orissa,MAYURBHANJ,BANGIRIPOSI,BANGIRIPOSI,Bedhakudar,10-Nov-15,3.19
"22°10'29"" N","86°33'56"" E",Dug Well,,Orissa,MAYURBHANJ,BANGIRIPOSI,BANGIRIPOSI,Chandanpur,30-Apr-15,6.44
"22°10'29"" N","86°33'56"" E",Dug Well,,Orissa,MAYURBHANJ,BANGIRIPOSI,BANGIRIPOSI,Chandanpur,10-Nov-15,3.2
"22°13'20"" N","86°43'5"" E",Dug Well,,Orissa,MAYURBHANJ,BANGIRIPOSI,BANGIRIPOSI,Jamsola,30-Apr-15,8.11
"22°13'20"" N","86°43'5"" E",Dug Well,,Orissa,MAYURBHANJ,BANGIRIPOSI,BANGIRIPOSI,Jamsola,10-Nov-15,5.73
"22°10'55"" N","86°38'55"" E",Dug Well,,Orissa,MAYURBHANJ,BANGIRIPOSI,BANGIRIPOSI,Jharpokhari,30-Apr-15,7.41
"22°10'55"" N","86°38'55"" E",Dug Well,,Orissa,MAYURBHANJ,BANGIRIPOSI,BANGIRIPOSI,Jharpokhari,10-Nov-15,3.13
"22°10'46"" N","86°28'2"" E",Dug Well,,Orissa,MAYURBHANJ,BANGIRIPOSI,BANGIRIPOSI,Rajabasa,30-Apr-15,9.11
"22°10'46"" N","86°28'2"" E",Dug Well,,Orissa,MAYURBHANJ,BANGIRIPOSI,BANGIRIPOSI,Rajabasa,10-Nov-15,3.53
"22°14'30"" N","86°35'32"" E",Dug Well,,Orissa,MAYURBHANJ,BANGIRIPOSI,BANGIRIPOSI,Saraskona,10-Nov-15,4.13
"21°43'35"" N","86°44'30"" E",Dug Well,,Orissa,MAYURBHANJ,BAR SAHI,BAR SAHI,Badasahi,30-Apr-15,4.6
"21°43'35"" N","86°44'30"" E",Dug Well,,Orissa,MAYURBHANJ,BAR SAHI,BAR SAHI,Badasahi,10-Nov-15,2.66
"21°46'13"" N","86°41'52"" E",Dug Well,,Orissa,MAYURBHANJ,BAR SAHI,BAR SAHI,Baidipur,10-Nov-15,2.25
"21°50'0"" N","86°42'30"" E",Dug Well,,Orissa,MAYURBHANJ,BAR SAHI,BAR SAHI,Belam,30-Apr-15,6.13
"21°50'0"" N","86°42'30"" E",Dug Well,,Orissa,MAYURBHANJ,BAR SAHI,BAR SAHI,Belam,10-Nov-15,3.74
"21°56'15"" N","86°43'45"" E",Dug Well,,Orissa,MAYURBHANJ,BARIPADA,BARIPADA,Baripada,30-Apr-15,14.5
"21°56'15"" N","86°43'45"" E",Dug Well,,Orissa,MAYURBHANJ,BARIPADA,BARIPADA,Baripada,10-Nov-15,9.88
"21°44'8"" N","86°51'10"" E",Dug Well,,Orissa,MAYURBHANJ,BETA NATI,BETA NATI,Betanoti,30-Apr-15,5.96
"21°44'8"" N","86°51'10"" E",Dug Well,,Orissa,MAYURBHANJ,BETA NATI,BETA NATI,Betanoti,10-Nov-15,2.48
"21°46'33"" N","86°50'50"" E",Dug Well,,Orissa,MAYURBHANJ,BETA NATI,BETA NATI,Dhanpur,30-Apr-15,5.82
"21°46'33"" N","86°50'50"" E",Dug Well,,Orissa,MAYURBHANJ,BETA NATI,BETA NATI,Dhanpur,10-Nov-15,3.21
"21°39'30"" N","86°54'30"" E",Dug Well,,Orissa,MAYURBHANJ,BETA NATI,BETA NATI,Hatjori,30-Apr-15,5.78
"21°39'30"" N","86°54'30"" E",Dug Well,,Orissa,MAYURBHANJ,BETA NATI,BETA NATI,Hatjori,10-Nov-15,2.18
"21°49'28"" N","86°49'22"" E",Dug Well,,Orissa,MAYURBHANJ,BETA NATI,BETA NATI,Krishnachandrap,30-Apr-15,6.15
"21°49'28"" N","86°49'22"" E",Dug Well,,Orissa,MAYURBHANJ,BETA NATI,BETA NATI,Krishnachandrap,10-Nov-15,4.38
"22°14'7"" N","86°13'43"" E",Dug Well,,Orissa,MAYURBHANJ,BIJA TOLA,BIJA TOLA,Bademtolia,30-Apr-15,5.8
"22°14'7"" N","86°13'43"" E",Dug Well,,Orissa,MAYURBHANJ,BIJA TOLA,BIJA TOLA,Bademtolia,10-Nov-15,5.08
"22°20'2"" N","86°16'35"" E",Dug Well,,Orissa,MAYURBHANJ,BIJA TOLA,BIJA TOLA,Gorumahisani,30-Apr-15,9.65
"22°20'2"" N","86°16'35"" E",Dug Well,,Orissa,MAYURBHANJ,BIJA TOLA,BIJA TOLA,Gorumahisani,10-Nov-15,3.98
"22°14'43"" N","86°16'48"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Ambadiha,30-Apr-15,5.05
"22°14'43"" N","86°16'48"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Ambadiha,10-Nov-15,3.66
"22°4'50"" N","86°14'8"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Badampahad-1,30-Apr-15,9.88
"22°4'50"" N","86°14'8"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Badampahad-1,10-Nov-15,5.9
"22°7'6"" N","86°18'36"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Bhatachhatra,30-Apr-15,5.65
"22°7'6"" N","86°18'36"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Bhatachhatra,10-Nov-15,2.39
"22°9'45"" N","86°24'25"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Bisoi,30-Apr-15,10.22
"22°9'45"" N","86°24'25"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Bisoi,10-Nov-15,4.07
"22°10'21"" N","86°21'54"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Jaonirdiha,10-Nov-15,3.49
"22°12'12"" N","86°18'33"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Karanjei-Bijatola Chhak,30-Apr-15,4.95
"22°12'12"" N","86°18'33"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Karanjei-Bijatola Chhak,10-Nov-15,2.44
"22°4'49"" N","86°13'49"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Manda,30-Apr-15,5.8
"22°4'49"" N","86°13'49"" E",Dug Well,,Orissa,MAYURBHANJ,BISOI,BISOI,Manda,10-Nov-15,2.88
"21°42'43"" N","86°37'34"" E",Dug Well,,Orissa,MAYURBHANJ,GOPA BANDHU NAGAR,GOPA BANDHU NAGAR,Khunta,30-Apr-15,6.65
"21°42'43"" N","86°37'34"" E",Dug Well,,Orissa,MAYURBHANJ,GOPA BANDHU NAGAR,GOPA BANDHU NAGAR,Khunta,10-Nov-15,3.15
"21°39'0"" N","86°39'0"" E",Dug Well,,Orissa,MAYURBHANJ,GOPA BANDHU NAGAR,GOPA BANDHU NAGAR,Similibandh,10-Nov-15,3.38
"22°16'28"" N","86°4'18"" E",Dug Well,,Orissa,MAYURBHANJ,JAMDA,JAMDA,Jamda,30-Apr-15,6.62
"22°16'28"" N","86°4'18"" E",Dug Well,,Orissa,MAYURBHANJ,JAMDA,JAMDA,Jamda,10-Nov-15,3.35
"22°21'45"" N","86°2'5"" E",Dug Well,,Orissa,MAYURBHANJ,JAMDA,JAMDA,Moranda,30-Apr-15,6.92
"22°21'45"" N","86°2'5"" E",Dug Well,,Orissa,MAYURBHANJ,JAMDA,JAMDA,Moranda,10-Nov-15,4.08
"22°0'0"" N","86°8'37"" E",Dug Well,,Orissa,MAYURBHANJ,JASHI PUR,JASHI PUR,Begna,30-Apr-15,7.55
"22°0'0"" N","86°8'37"" E",Dug Well,,Orissa,MAYURBHANJ,JASHI PUR,JASHI PUR,Begna,10-Nov-15,5.18
"22°1'9"" N","86°4'55"" E",Dug Well,,Orissa,MAYURBHANJ,JASHI PUR,JASHI PUR,Jamukeswar,10-Nov-15,2.7
"21°57'50"" N","86°4'15"" E",Dug Well,,Orissa,MAYURBHANJ,JASHI PUR,JASHI PUR,Joshipur,30-Apr-15,5.88
"21°57'50"" N","86°4'15"" E",Dug Well,,Orissa,MAYURBHANJ,JASHI PUR,JASHI PUR,Joshipur,10-Nov-15,2.3
"21°59'12"" N","86°1'6"" E",Dug Well,,Orissa,MAYURBHANJ,JASHI PUR,JASHI PUR,Mananda,30-Apr-15,7.32
"21°59'12"" N","86°1'6"" E",Dug Well,,Orissa,MAYURBHANJ,JASHI PUR,JASHI PUR,Mananda,10-Nov-15,4.53
"21°56'12"" N","86°6'3"" E",Dug Well,,Orissa,MAYURBHANJ,JASHI PUR,JASHI PUR,Matigarh,30-Apr-15,5.76
"21°56'12"" N","86°6'3"" E",Dug Well,,Orissa,MAYURBHANJ,JASHI PUR,JASHI PUR,Matigarh,10-Nov-15,3.46
"21°58'8"" N","86°5'52"" E",Dug Well,,Orissa,MAYURBHANJ,JASHI PUR,JASHI PUR,Padampur,10-Nov-15,3.76
"21°33'0"" N","86°28'0"" E",Dug Well,,Orissa,MAYURBHANJ,KAPTIPADA,KAPTIPADA,Poradiha,10-Nov-15,3.84
"21°26'0"" N","86°19'30"" E",Dug Well,,Orissa,MAYURBHANJ,KAPTIPADA,KAPTIPADA,Sarat,30-Apr-15,4.88
"21°26'0"" N","86°19'30"" E",Dug Well,,Orissa,MAYURBHANJ,KAPTIPADA,KAPTIPADA,Sarat,10-Nov-15,3
"21°32'45"" N","86°32'6"" E",Dug Well,,Orissa,MAYURBHANJ,KAPTIPADA,KAPTIPADA,Udala,30-Apr-15,6.38
"21°32'45"" N","86°32'6"" E",Dug Well,,Orissa,MAYURBHANJ,KAPTIPADA,KAPTIPADA,Udala,10-Nov-15,3.48
"21°49'7"" N","85°49'43"" E",Dug Well,,Orissa,MAYURBHANJ,KARANJIA,KARANJIA,Chadheibhol,30-Apr-15,5.72
"21°49'7"" N","85°49'43"" E",Dug Well,,Orissa,MAYURBHANJ,KARANJIA,KARANJIA,Chadheibhol,10-Nov-15,2.43
"21°52'22"" N","85°57'50"" E",Dug Well,,Orissa,MAYURBHANJ,KARANJIA,KARANJIA,Dari,30-Apr-15,6.02
"21°52'22"" N","85°57'50"" E",Dug Well,,Orissa,MAYURBHANJ,KARANJIA,KARANJIA,Dari,10-Nov-15,3.16
"21°45'50"" N","85°58'37"" E",Dug Well,,Orissa,MAYURBHANJ,KARANJIA,KARANJIA,Karanjia2,30-Apr-15,7.84
"21°45'50"" N","85°58'37"" E",Dug Well,,Orissa,MAYURBHANJ,KARANJIA,KARANJIA,Karanjia2,10-Nov-15,4.82
"21°41'13"" N","86°6'22"" E",Dug Well,,Orissa,MAYURBHANJ,KARANJIA,KARANJIA,Kendumundi,30-Apr-15,4.72
"21°41'13"" N","86°6'22"" E",Dug Well,,Orissa,MAYURBHANJ,KARANJIA,KARANJIA,Kendumundi,10-Nov-15,3
"21°50'38"" N","86°1'5"" E",Dug Well,,Orissa,MAYURBHANJ,KARANJIA,KARANJIA,Tato,30-Apr-15,7.9
"21°50'38"" N","86°1'5"" E",Dug Well,,Orissa,MAYURBHANJ,KARANJIA,KARANJIA,Tato,10-Nov-15,7.02
"21°54'16"" N","86°2'29"" E",Dug Well,,Orissa,MAYURBHANJ,KARANJIA,KARANJIA,Tongabila Chhak,30-Apr-15,6.99
"21°54'16"" N","86°2'29"" E",Dug Well,,Orissa,MAYURBHANJ,KARANJIA,KARANJIA,Tongabila Chhak,10-Nov-15,3.76
"21°38'5"" N","86°35'30"" E",Dug Well,,Orissa,MAYURBHANJ,KHUNTA,KHUNTA,Brundabanchan,30-Apr-15,6.88
"21°38'5"" N","86°35'30"" E",Dug Well,,Orissa,MAYURBHANJ,KHUNTA,KHUNTA,Brundabanchan,10-Nov-15,3.7
"21°47'30"" N","86°39'42"" E",Dug Well,,Orissa,MAYURBHANJ,KHUNTA,KHUNTA,Dukura,30-Apr-15,7.33
"21°47'30"" N","86°39'42"" E",Dug Well,,Orissa,MAYURBHANJ,KHUNTA,KHUNTA,Dukura,10-Nov-15,2.58
"21°59'48"" N","86°41'59"" E",Dug Well,,Orissa,MAYURBHANJ,KOLIANA,KOLIANA,Kuchei,10-Nov-15,3.18
"22°4'8"" N","86°38'55"" E",Dug Well,,Orissa,MAYURBHANJ,KOLIANA,KOLIANA,Kuliana,30-Apr-15,6.91
"22°4'8"" N","86°38'55"" E",Dug Well,,Orissa,MAYURBHANJ,KOLIANA,KOLIANA,Kuliana,10-Nov-15,3.65
"22°7'20"" N","86°37'41"" E",Dug Well,,Orissa,MAYURBHANJ,KOLIANA,KOLIANA,Pathuri,30-Apr-15,7.85
"22°7'20"" N","86°37'41"" E",Dug Well,,Orissa,MAYURBHANJ,KOLIANA,KOLIANA,Pathuri,10-Nov-15,4.1
"22°8'20"" N","86°5'43"" E",Dug Well,,Orissa,MAYURBHANJ,KUSUMI,KUSUMI,Kherna,30-Apr-15,8.06
"22°8'20"" N","86°5'43"" E",Dug Well,,Orissa,MAYURBHANJ,KUSUMI,KUSUMI,Kherna,10-Nov-15,2.09
"22°12'16"" N","86°8'0"" E",Dug Well,,Orissa,MAYURBHANJ,KUSUMI,KUSUMI,Naujara,30-Apr-15,7.76
"22°12'16"" N","86°8'0"" E",Dug Well,,Orissa,MAYURBHANJ,KUSUMI,KUSUMI,Naujara,10-Nov-15,3.75
"21°51'15"" N","86°57'10"" E",Dug Well,,Orissa,MAYURBHANJ,MURUDA,MURUDA,Chitrada,30-Apr-15,6.28
"21°51'15"" N","86°57'10"" E",Dug Well,,Orissa,MAYURBHANJ,MURUDA,MURUDA,Chitrada,10-Nov-15,4.17
"21°51'55"" N","86°52'10"" E",Dug Well,,Orissa,MAYURBHANJ,MURUDA,MURUDA,Nechuapada,30-Apr-15,6.86
"21°51'55"" N","86°52'10"" E",Dug Well,,Orissa,MAYURBHANJ,MURUDA,MURUDA,Nechuapada,10-Nov-15,4.08
"22°16'10"" N","86°8'7"" E",Dug Well,,Orissa,MAYURBHANJ,RAIRANG PUR,RAIRANG PUR,Champrai,30-Apr-15,5.52
"22°16'10"" N","86°8'7"" E",Dug Well,,Orissa,MAYURBHANJ,RAIRANG PUR,RAIRANG PUR,Champrai,10-Nov-15,2.73
"22°18'15"" N","86°12'40"" E",Dug Well,,Orissa,MAYURBHANJ,RAIRANG PUR,RAIRANG PUR,Niranjan,30-Apr-15,7.06
"22°18'15"" N","86°12'40"" E",Dug Well,,Orissa,MAYURBHANJ,RAIRANG PUR,RAIRANG PUR,Niranjan,10-Nov-15,4.96
"22°4'44"" N","86°4'44"" E",Dug Well,,Orissa,MAYURBHANJ,RAIRANG PUR,RAIRANG PUR,Pandaguni,30-Apr-15,7.01
"22°4'44"" N","86°4'44"" E",Dug Well,,Orissa,MAYURBHANJ,RAIRANG PUR,RAIRANG PUR,Pandaguni,10-Nov-15,3.09
"22°15'53"" N","86°10'32"" E",Dug Well,,Orissa,MAYURBHANJ,RAIRANG PUR,RAIRANG PUR,Rairangpur,30-Apr-15,7.72
"22°15'53"" N","86°10'32"" E",Dug Well,,Orissa,MAYURBHANJ,RAIRANG PUR,RAIRANG PUR,Rairangpur,10-Nov-15,3.28
"21°59'12"" N","85°57'15"" E",Dug Well,,Orissa,MAYURBHANJ,RARUAN,RARUAN,Itighar,30-Apr-15,6.8
"21°59'12"" N","85°57'15"" E",Dug Well,,Orissa,MAYURBHANJ,RARUAN,RARUAN,Itighar,10-Nov-15,3.64
"21°58'21"" N","85°53'27"" E",Dug Well,,Orissa,MAYURBHANJ,RARUAN,RARUAN,Jhunkapal,30-Apr-15,8.68
"21°58'21"" N","85°53'27"" E",Dug Well,,Orissa,MAYURBHANJ,RARUAN,RARUAN,Jhunkapal,10-Nov-15,4.11
"21°55'38"" N","85°50'8"" E",Dug Well,,Orissa,MAYURBHANJ,RARUAN,RARUAN,Khiching,30-Apr-15,7.26
"21°55'38"" N","85°50'8"" E",Dug Well,,Orissa,MAYURBHANJ,RARUAN,RARUAN,Khiching,10-Nov-15,3.17
"21°47'30"" N","87°7'52"" E",Dug Well,,Orissa,MAYURBHANJ,RASA-GOBINDAPUR,RASA-GOBINDAPUR,Amarda village,30-Apr-15,4.88
"21°47'30"" N","87°7'52"" E",Dug Well,,Orissa,MAYURBHANJ,RASA-GOBINDAPUR,RASA-GOBINDAPUR,Amarda village,10-Nov-15,2.33
"21°47'42"" N","87°1'42"" E",Dug Well,,Orissa,MAYURBHANJ,RASA-GOBINDAPUR,RASA-GOBINDAPUR,Devsol,30-Apr-15,6.65
"21°47'42"" N","87°1'42"" E",Dug Well,,Orissa,MAYURBHANJ,RASA-GOBINDAPUR,RASA-GOBINDAPUR,Devsol,10-Nov-15,3.09
"21°49'20"" N","87°1'30"" E",Dug Well,,Orissa,MAYURBHANJ,RASA-GOBINDAPUR,RASA-GOBINDAPUR,Rashgovindpur,30-Apr-15,5.16
"21°49'20"" N","87°1'30"" E",Dug Well,,Orissa,MAYURBHANJ,RASA-GOBINDAPUR,RASA-GOBINDAPUR,Rashgovindpur,10-Nov-15,3.5
"21°55'55"" N","86°35'20"" E",Dug Well,,Orissa,MAYURBHANJ,SAMAKHUNTA,SAMAKHUNTA,Pithabata,30-Apr-15,13.25
"21°55'55"" N","86°35'20"" E",Dug Well,,Orissa,MAYURBHANJ,SAMAKHUNTA,SAMAKHUNTA,Pithabata,10-Nov-15,5.57
