"SiteId","SiteName","Latitude","Longitude","State","Type","District","Block"
"W162900073250001","Vagothan","16°29'0"" N","73°25'0"" E","21","Dug Well","Sindudurg","DEVGAD"
"W162936073322201","Kumburla","16°29'36"" N","73°32'22"" E","21","Dug Well","Sindudurg","DEVGAD"
"W162300073300801","Tale Bazar","16°23'0"" N","73°30'8"" E","21","Dug Well","Sindudurg","DEVGAD"
"W163300073370001","Khare Patan","16°33'0"" N","73°37'0"" E","21","Dug Well","Sindudurg","KANKAVLI"
"W162240073411501","Nandgaon","16°22'40"" N","73°41'15"" E","21","Dug Well","Sindudurg","KANKAVLI"
"W162700073400001","Terela","16°27'0"" N","73°40'0"" E","21","Dug Well","Sindudurg","KANKAVLI"
"W162200073480001","Phonda","16°22'0"" N","73°48'0"" E","21","Dug Well","Sindudurg","KANKAVLI"
"W161550073425101","Kankavalli","16°15'50"" N","73°42'51"" E","21","Dug Well","Sindudurg","KANKAVLI"
"W161340073483001","Kanedi Bazar","16°13'40"" N","73°48'30"" E","21","Dug Well","Sindudurg","KANKAVLI"
"W161521073424901","Kankavalli-1","16°15'21"" N","73°42'49"" E","21","Dug Well","Sindudurg","KANKAVLI"
"W162307073380601","Koloce","16°23'7"" N","73°38'6"" E","21","Dug Well","Sindudurg","KANKAVLI"
"W160900073410001","Kasal","16°9'0"" N","73°41'0"" E","21","Dug Well","Sindudurg","KUDAL"
"W160116073412501","Kudal","16°1'16"" N","73°41'25"" E","21","Dug Well","Sindudurg","KUDAL"
"W155600073450001","Zarap","15°56'0"" N","73°45'0"" E","21","Dug Well","Sindudurg","KUDAL"
"W160010073493001","Vados","16°0'10"" N","73°49'30"" E","21","Dug Well","Sindudurg","KUDAL"
"W155838073470801","Mangaon Bazar","15°58'38"" N","73°47'8"" E","21","Dug Well","Sindudurg","KUDAL"
"W160040073351001","Chendwan","16°0'40"" N","73°35'10"" E","21","Dug Well","Sindudurg","KUDAL"
"W161119073440001","Ambrad (Parabwadi)","16°11'19"" N","73°44'0"" E","21","Bore Well","Sindudurg","KUDAL"
"W161123073441701","Ambrad","16°11'23"" N","73°44'17"" E","21","Dug Well","Sindudurg","KUDAL"
"W155729073410701","Varavoda","15°57'29"" N","73°41'7"" E","21","Dug Well","Sindudurg","KUDAL"
"W160006073381901","Dewoolwada","16°0'6"" N","73°38'19"" E","21","Dug Well","Sindudurg","KUDAL"
"W160650073411901","Sindhudurg Nagri Oros","16°6'50"" N","73°41'19"" E","21","Dug Well","Sindudurg","KUDAL"
"W160520073382001","Sawarwad","16°5'20"" N","73°38'20"" E","21","Dug Well","Sindudurg","MALWAN"
"W160340073273001","Malwan","16°3'40"" N","73°27'30"" E","21","Dug Well","Sindudurg","MALWAN"
"W160815073281401","Hadi (Gaonkarwadi)","16°8'15"" N","73°28'14"" E","21","Dug Well","Sindudurg","MALWAN"
"W160518073344501","Kunkaule","16°5'18"" N","73°34'45"" E","21","Dug Well","Sindudurg","MALWAN"
"W161430073360001","Ramgarh","16°14'30"" N","73°36'0"" E","21","Dug Well","Sindudurg","MALWAN"
"W161400073280001","Achra","16°14'0"" N","73°28'0"" E","21","Dug Well","Sindudurg","MALWAN"
"W161432073323201","Palsamb","16°14'32"" N","73°32'32"" E","21","Dug Well","Sindudurg","MALWAN"
"W155434073493501","Sawanthwadi","15°54'34"" N","73°49'35"" E","21","Dug Well","Sindudurg","SAWANTWADI"
"W155200073500001","Insuli","15°52'0"" N","73°50'0"" E","21","Dug Well","Sindudurg","SAWANTWADI"
"W154000073580001","Dodamarga","15°40'0"" N","73°58'0"" E","21","Dug Well","Sindudurg","SAWANTWADI"
"W155700074001001","Amboli","15°57'0"" N","74°0'10"" E","21","Dug Well","Sindudurg","SAWANTWADI"
"W155600073560001","Danoli","15°56'0"" N","73°56'0"" E","21","Dug Well","Sindudurg","SAWANTWADI"
"W154630073560001","Adali (Dewalwadi)","15°46'30"" N","73°56'0"" E","21","Dug Well","Sindudurg","SAWANTWADI"
"W162307073380602","Sindhunagari","16°23'7"" N","73°38'6"" E","21","Dug Well","Sindudurg","SAWANTWADI"
"W155546073462801","Achare","15°55'46"" N","73°46'28"" E","21","Dug Well","Sindudurg","SAWANTWADI"
"W154403073464201","Sasole","15°44'3"" N","73°46'42"" E","21","Dug Well","Sindudurg","SAWANTWADI"
"W155745074000601","Amboli-1","15°57'45"" N","74°0'6"" E","21","Dug Well","Sindudurg","SAWANTWADI"
"W162855073432501","Kokisare","16°28'55"" N","73°43'25"" E","21","Dug Well","Sindudurg","VAIBHAVVADI"
"W162624073450601","Achirne","16°26'24"" N","73°45'6"" E","21","Dug Well","Sindudurg","VAIBHAVVADI"
"W154940073445501","Matond (Ghodemukh)","15°49'40"" N","73°44'55"" E","21","Dug Well","Sindudurg","VENGURLA"
"W155355073405001","Math","15°53'55"" N","73°40'50"" E","21","Dug Well","Sindudurg","VENGURLA"
"W155400073440001","Adeli (Bomderwadi)","15°54'0"" N","73°44'0"" E","21","Dug Well","Sindudurg","VENGURLA"
"W155100073390001","Vengurla","15°51'0"" N","73°39'0"" E","21","Dug Well","Sindudurg","VENGURLA"
"W155334073401401","Math-1","15°53'34"" N","73°40'14"" E","21","Dug Well","Sindudurg","VENGURLA"
"W173200076120001","Akkalkot","17°32'0"" N","76°12'0"" E","21","Dug Well","Solapur","AKKALKOT"
"W172500076100001","Nagansur","17°25'0"" N","76°10'0"" E","21","Dug Well","Solapur","AKKALKOT"
"W173700076220002","Wagdhari2","17°37'0"" N","76°22'0"" E","21","Bore Well","Solapur","AKKALKOT"
"W172600076133001","Udagi","17°26'0"" N","76°13'30"" E","21","Bore Well","Solapur","AKKALKOT"
"W172645076124501","Wagdhari-1","17°26'45"" N","76°12'45"" E","21","Dug Well","Solapur","AKKALKOT"
"W181800075520001","Pangri","18°18'0"" N","75°52'0"" E","21","Dug Well","Solapur","BARSHI"
"W175800075500001","Shelgaon","17°58'0"" N","75°50'0"" E","21","Dug Well","Solapur","BARSHI"
"W181400075420001","Barshi Town","18°14'0"" N","75°42'0"" E","21","Dug Well","Solapur","BARSHI"
"W181100075350001","Uplai R.S.2","18°11'0"" N","75°35'0"" E","21","Bore Well","Solapur","BARSHI"
"W180440075471501","Manegaon","18°4'40"" N","75°47'15"" E","21","Dug Well","Solapur","BARSHI"
"W181900075470001","Dhanore","18°19'0"" N","75°47'0"" E","21","Dug Well","Solapur","BARSHI"
"W181145075531501","Nari","18°11'45"" N","75°53'15"" E","21","Dug Well","Solapur","BARSHI"
"W182100075483004","Chare","18°21'0"" N","75°48'30"" E","21","Bore Well","Solapur","BARSHI"
"W182400075120001","Karmala","18°24'0"" N","75°12'0"" E","21","Dug Well","Solapur","KARMALA"
"W180800075120001","Kandar","18°8'0"" N","75°12'0"" E","21","Dug Well","Solapur","KARMALA"
"W181500075200001","Varkute","18°15'0"" N","75°20'0"" E","21","Dug Well","Solapur","KARMALA"
"W181530075100001","Jeur","18°15'30"" N","75°10'0"" E","21","Dug Well","Solapur","KARMALA"
"W181400075240002","Bitergaon Haveli","18°14'0"" N","75°24'0"" E","21","Bore Well","Solapur","MADHA"
"W180145075113001","Tembhurni","18°1'45"" N","75°11'30"" E","21","Dug Well","Solapur","MADHA"
"W180600075250002","Kurdwadi2","18°6'0"" N","75°25'0"" E","21","Bore Well","Solapur","MADHA"
"W175715075160201","Parite","17°57'15"" N","75°16'2"" E","21","Dug Well","Solapur","MADHA"
"W181300075240001","BItergaon Haveli","18°13'0"" N","75°24'0"" E","21","Dug Well","Solapur","MADHA"
"W175200074540001","Malsiras","17°52'0"" N","74°54'0"" E","21","Dug Well","Solapur","MALSHIRAS"
"W175600074410001","Dharmapuri","17°56'0"" N","74°41'0"" E","21","Dug Well","Solapur","MALSHIRAS"
"W174800075030001","Velapur","17°48'0"" N","75°3'0"" E","21","Dug Well","Solapur","MALSHIRAS"
"W174140075023001","Salmukh","17°41'40"" N","75°2'30"" E","21","Dug Well","Solapur","MALSHIRAS"
"W174055074580101","Piliv","17°40'55"" N","74°58'1"" E","21","Dug Well","Solapur","MALSHIRAS"
"W175335074442001","Natepute-1","17°53'35"" N","74°44'20"" E","21","Dug Well","Solapur","MALSHIRAS"
"W172015075312001","Pout","17°20'15"" N","75°31'20"" E","21","Dug Well","Solapur","MANGALVEDHE"
"W173300075330001","Brahmapuri","17°33'0"" N","75°33'0"" E","21","Dug Well","Solapur","MANGALVEDHE"
"W173200075230001","Eklaspur","17°32'0"" N","75°23'0"" E","21","Dug Well","Solapur","MANGALVEDHE"
"W173100075270001","Mangalvedha","17°31'0"" N","75°27'0"" E","21","Dug Well","Solapur","MANGALVEDHE"
"W172550075305001","Marwade","17°25'50"" N","75°30'50"" E","21","Dug Well","Solapur","MANGALVEDHE"
"W171808075222001","Bhose-1","17°18'8"" N","75°22'20"" E","21","Dug Well","Solapur","MANGALVEDHE"
"W173700075380001","Sohole","17°37'0"" N","75°38'0"" E","21","Dug Well","Solapur","MOHOL"
"W175030075321501","Hivre","17°50'30"" N","75°32'15"" E","21","Dug Well","Solapur","MOHOL"
"W173600075360001","Ichgaon","17°36'0"" N","75°36'0"" E","21","Dug Well","Solapur","MOHOL"
"W175442075255601","Shetphal-1","17°54'42"" N","75°25'56"" E","21","Dug Well","Solapur","MOHOL"
"W174100075400001","Kurul","17°41'0"" N","75°40'0"" E","21","Dug Well","Solapur","MOHOL"
"W175445075260001","Shetphal2","17°54'45"" N","75°26'0"" E","21","Bore Well","Solapur","MOHOL"
"W174030075193001","Pandharpur","17°40'30"" N","75°19'30"" E","21","Dug Well","Solapur","PANDHARPUR"
"W173700075240001","Ranzani","17°37'0"" N","75°24'0"" E","21","Dug Well","Solapur","PANDHARPUR"
"W173900075250001","Chale","17°39'0"" N","75°25'0"" E","21","Dug Well","Solapur","PANDHARPUR"
"W175200075180001","Karkamb","17°52'0"" N","75°18'0"" E","21","Dug Well","Solapur","PANDHARPUR"
"W174400075260001","Narayan Chincholi","17°44'0"" N","75°26'0"" E","21","Dug Well","Solapur","PANDHARPUR"
"W174300075130001","Bhandi-Shegaon","17°43'0"" N","75°13'0"" E","21","Dug Well","Solapur","PANDHARPUR"
"W174700075240001","Rople","17°47'0"" N","75°24'0"" E","21","Dug Well","Solapur","PANDHARPUR"
"W174400075200001","Ajoti","17°44'0"" N","75°20'0"" E","21","Dug Well","Solapur","PANDHARPUR"
"W172340075124001","Wasud","17°23'40"" N","75°12'40"" E","21","Bore Well","Solapur","SANGOLE"
"W172600075142001","Wadhegaon","17°26'0"" N","75°14'20"" E","21","Dug Well","Solapur","SANGOLE"
"W171415075001001","Junoni","17°14'15"" N","75°0'10"" E","21","Dug Well","Solapur","SANGOLE"
"W172700075120001","Sangola","17°27'0"" N","75°12'0"" E","21","Dug Well","Solapur","SANGOLE"
"W173630075060001","Mahud (Bk)","17°36'30"" N","75°6'0"" E","21","Dug Well","Solapur","SANGOLE"
"W173100075151001","Manjri","17°31'0"" N","75°15'10"" E","21","Dug Well","Solapur","SANGOLE"
"W173100075080001","Shivni","17°31'0"" N","75°8'0"" E","21","Dug Well","Solapur","SANGOLE"
"W170900074570001","Nagaj","17°9'0"" N","74°57'0"" E","21","Dug Well","Solapur","SANGOLE"
"W175005075510501","Nannaj","17°50'5"" N","75°51'5"" E","21","Dug Well","Solapur","SOLAPUR NORTH"
"W173530075530001","Soregaon","17°35'30"" N","75°53'0"" E","21","Dug Well","Solapur","SOLAPUR NORTH"
"W174300075510001","Kegaon","17°43'0"" N","75°51'0"" E","21","Dug Well","Solapur","SOLAPUR NORTH"
"W173600076030001","Chincholi","17°36'0"" N","76°3'0"" E","21","Dug Well","Solapur","SOLAPUR SOUTH"
"W174300076010001","Boramani","17°43'0"" N","76°1'0"" E","21","Dug Well","Solapur","SOLAPUR SOUTH"
"W174700075570001","Ule","17°47'0"" N","75°57'0"" E","21","Dug Well","Solapur","SOLAPUR SOUTH"
"W172725075511001","Nandni","17°27'25"" N","75°51'10"" E","21","Dug Well","Solapur","SOLAPUR SOUTH"
"W192800073060001","Ambadi","19°28'0"" N","73°6'0"" E","21","Dug Well","Thane","BHIWANDI"
"W192145073102001","Padghe","19°21'45"" N","73°10'20"" E","21","Dug Well","Thane","BHIWANDI"
"W192200073050001","Angaon","19°22'0"" N","73°5'0"" E","21","Dug Well","Thane","BHIWANDI"
"W192200073101001","Padghe-1","19°22'0"" N","73°10'10"" E","21","Dug Well","Thane","BHIWANDI"
"W195640072520001","Gunjad","19°56'40"" N","72°52'0"" E","21","Dug Well","Thane","DAHANU"
"W200325073022001","Saiwan","20°3'25"" N","73°2'20"" E","21","Dug Well","Thane","DAHANU"
"W200430072553001","Dapchari Takarpada","20°4'30"" N","72°55'30"" E","21","Dug Well","Thane","DAHANU"
"W195500072570001","Kasa","19°55'0"" N","72°57'0"" E","21","Dug Well","Thane","DAHANU"
"W195813072473501","Aashagadh","19°58'13"" N","72°47'35"" E","21","Dug Well","Thane","DAHANU"
"W195300073100001","Balkhapara","19°53'0"" N","73°10'0"" E","21","Dug Well","Thane","JAWHAR"
"W195440073070001","Karahe","19°54'40"" N","73°7'0"" E","21","Dug Well","Thane","JAWHAR"
"W195445073024501","Bhoipada (Kasaba)","19°54'45"" N","73°2'45"" E","21","Bore Well","Thane","JAWHAR"
"W194748073054201","Vikramgadh","19°47'48"" N","73°5'42"" E","21","Dug Well","Thane","JAWHAR"
"W200045073135501","Sarsun","20°0'45"" N","73°13'55"" E","21","Dug Well","Thane","JAWHAR"
"W191700073160001","Kolimb","19°17'0"" N","73°16'0"" E","21","Dug Well","Thane","KALYAN"
"W191012073055501","Hetutane","19°10'12"" N","73°5'55"" E","21","Dug Well","Thane","KALYAN"
"W191136073054201","Pimpleshwar","19°11'36"" N","73°5'42"" E","21","Dug Well","Thane","KALYAN"
"W195500073210001","Mokhada","19°55'0"" N","73°21'0"" E","21","Dug Well","Thane","MOKHADA"
"W194800073240001","Khodala","19°48'0"" N","73°24'0"" E","21","Dug Well","Thane","MOKHADA"
"W191825073372001","Tokavade (Tokoda)","19°18'25"" N","73°37'20"" E","21","Dug Well","Thane","MURBAD"
"W191500073230001","Murbad","19°15'0"" N","73°23'0"" E","21","Dug Well","Thane","MURBAD"
"W191453073233601","Pashon","19°14'53"" N","73°23'36"" E","21","Dug Well","Thane","MURBAD"
"W194942072573001","Somata","19°49'42"" N","72°57'30"" E","21","Dug Well","Thane","PALGHAR"
"W194315072543001","Manor","19°43'15"" N","72°54'30"" E","21","Dug Well","Thane","PALGHAR"
"W194200072490001","Devkop","19°42'0"" N","72°49'0"" E","21","Dug Well","Thane","PALGHAR"
"W193650072550001","Dhekale","19°36'50"" N","72°55'0"" E","21","Dug Well","Thane","PALGHAR"
"W194330072544201","Manor-1","19°43'30"" N","72°54'42"" E","21","Dug Well","Thane","PALGHAR"
"W194702072511101","Man-Dodipada","19°47'2"" N","72°51'11"" E","21","Dug Well","Thane","PALGHAR"
"W194629072530801","Belgaon","19°46'29"" N","72°53'8"" E","21","Dug Well","Thane","PALGHAR"
"W192650073262001","Sathgaon","19°26'50"" N","73°26'20"" E","21","Dug Well","Thane","SHAHAPUR"
"W192720073320001","Nishanpada","19°27'20"" N","73°32'0"" E","21","Dug Well","Thane","SHAHAPUR"
"W194205073292501","Talempada (Bihigaon)","19°42'5"" N","73°29'25"" E","21","Dug Well","Thane","SHAHAPUR"
"W192800073200001","Cherfully","19°28'0"" N","73°20'0"" E","21","Dug Well","Thane","SHAHAPUR"
"W192200073220001","Shendrun","19°22'0"" N","73°22'0"" E","21","Bore Well","Thane","SHAHAPUR"
"W201225072531001","Kajli","20°12'25"" N","72°53'10"" E","21","Dug Well","Thane","TALASARI"
"W200615073003001","Udhwa","20°6'15"" N","73°0'30"" E","21","Dug Well","Thane","TALASARI"
"W194637073022301","Ambesari","19°46'37"" N","73°2'23"" E","21","Dug Well","Thane","TALASARI"
"W191700072570001","Bindarpada","19°17'0"" N","72°57'0"" E","21","Dug Well","Thane","THANE"
"W190640073035001","Dahisar","19°6'40"" N","73°3'50"" E","21","Dug Well","Thane","THANE"
"W190122073021601","Agroli","19°1'22"" N","73°2'16"" E","21","Dug Well","Thane","THANE"
"W190240073011501","Shiravane","19°2'40"" N","73°1'15"" E","21","Dug Well","Thane","THANE"
"W190950073181001","Katolwadi (Mulgaon)","19°9'50"" N","73°18'10"" E","21","Dug Well","Thane","ULHASNAGAR"
"W191040073091001","Navali","19°10'40"" N","73°9'10"" E","21","Dug Well","Thane","ULHASNAGAR"
"W194240073155001","Parli","19°42'40"" N","73°15'50"" E","21","Bore Well","Thane","VADA"
"W194000073050001","Gothanpada","19°40'0"" N","73°5'0"" E","21","Dug Well","Thane","VADA"
"W194040073004001","Rinzadpada (Kanchad)","19°40'40"" N","73°0'40"" E","21","Dug Well","Thane","VADA"
"W193430073105501","Jogamargepada","19°34'30"" N","73°10'55"" E","21","Dug Well","Thane","VADA"
"W192900072510001","Khanivade","19°29'0"" N","72°51'0"" E","21","Dug Well","Thane","VASAI"
"W192530072470001","Bramhanwadi","19°25'30"" N","72°47'0"" E","21","Dug Well","Thane","VASAI"
"W192245072473001","Giraj","19°22'45"" N","72°47'30"" E","21","Dug Well","Thane","VASAI"
"W192130072530001","Wafana","19°21'30"" N","72°53'0"" E","21","Dug Well","Thane","VASAI"
"W192052072471001","Sandor","19°20'52"" N","72°47'10"" E","21","Dug Well","Thane","VASAI"
"W192800072462201","Agashi","19°28'0"" N","72°46'22"" E","21","Dug Well","Thane","VASAI"
"W193215072554501","Sakwar","19°32'15"" N","72°55'45"" E","21","Bore Well","Thane","VASAI"
"W192408072510601","Waliv","19°24'8"" N","72°51'6"" E","21","Dug Well","Thane","VASAI"
"W205954078133901","Arvi Pz","20°59'54"" N","78°13'39"" E","21","Bore Well","Wardha","ARVI"
"W205400078170001","Paragothan","20°54'0"" N","78°17'0"" E","21","Dug Well","Wardha","ARVI"
"W205500078290001","Kharangana","20°55'0"" N","78°29'0"" E","21","Dug Well","Wardha","ARVI"
"W205950078204501","Wadhona","20°59'50"" N","78°20'45"" E","21","Dug Well","Wardha","ARVI"
"W204800078214501","Virul","20°48'0"" N","78°21'45"" E","21","Bore Well","Wardha","ARVI"
"W205741078220601","Pimpalkhuta","20°57'41"" N","78°22'6"" E","21","Dug Well","Wardha","ARVI"
"W205715078273901","Mahakali","20°57'15"" N","78°27'39"" E","21","Dug Well","Wardha","ARVI"
"W211213078113201","Ashti Pz","21°12'13"" N","78°11'32"" E","21","Bore Well","Wardha","ASHTI"
"W211200078110001","Ashti","21°12'0"" N","78°11'0"" E","21","Dug Well","Wardha","ASHTI"
"W211830078143001","Sahur","21°18'30"" N","78°14'30"" E","21","Dug Well","Wardha","ASHTI"
"W211600078140001","Dhadi","21°16'0"" N","78°14'0"" E","21","Dug Well","Wardha","ASHTI"
"W211821078125401","Sahur2","21°18'21"" N","78°12'54"" E","21","Bore Well","Wardha","ASHTI"
"W210620078121201","Talegaon Pz","21°6'20"" N","78°12'12"" E","21","Bore Well","Wardha","ASHTI"
"W203504078314201","Adegaon pz","20°35'4"" N","78°31'42"" E","21","Bore Well","Wardha","DEOLI"
"W203511078361901","Sarul Pz","20°35'11"" N","78°36'19"" E","21","Bore Well","Wardha","DEOLI"
"W204300078190001","Pulgaon","20°43'0"" N","78°19'0"" E","21","Dug Well","Wardha","DEOLI"
"W203200078230001","Sirpur","20°32'0"" N","78°23'0"" E","21","Dug Well","Wardha","DEOLI"
"W203900078280001","Deoli","20°39'0"" N","78°28'0"" E","21","Dug Well","Wardha","DEOLI"
"W203418078241301","Bhidi","20°34'18"" N","78°24'13"" E","21","Dug Well","Wardha","DEOLI"
"W203510078363001","Sarul","20°35'10"" N","78°36'30"" E","21","Dug Well","Wardha","DEOLI"
"W203256078350601","Giroli","20°32'56"" N","78°35'6"" E","21","Dug Well","Wardha","DEOLI"
"W202827078404101","Sirasgaon Pz","20°28'27"" N","78°40'41"" E","21","Bore Well","Wardha","HINGANGHAT"
"W203129078490802","Nandgaon Borgaon Pz","20°31'29"" N","78°49'8"" E","21","Bore Well","Wardha","HINGANGHAT"
"W203256078413901","Alipur","20°32'56"" N","78°41'39"" E","21","Dug Well","Wardha","HINGANGHAT"
"W202545078421501","Sirasgaon2","20°25'45"" N","78°42'15"" E","21","Bore Well","Wardha","HINGANGHAT"
"W203918078463001","Madni (New)","20°39'18"" N","78°46'30"" E","21","Dug Well","Wardha","HINGANGHAT"
"W203300078490001","Hinganghat","20°33'0"" N","78°49'0"" E","21","Dug Well","Wardha","HINGANGHAT"
"W202814078414601","Sirasgaon","20°28'14"" N","78°41'46"" E","21","Dug Well","Wardha","HINGANGHAT"
"W202320078440701","Pipri","20°23'20"" N","78°44'7"" E","21","Dug Well","Wardha","HINGANGHAT"
"W202800078470001","Daroda","20°28'0"" N","78°47'0"" E","21","Dug Well","Wardha","HINGANGHAT"
"W203039078365101","Kangaon","20°30'39"" N","78°36'51"" E","21","Dug Well","Wardha","HINGANGHAT"
"W202606078355201","Kapsi","20°26'6"" N","78°35'52"" E","21","Dug Well","Wardha","HINGANGHAT"
"W210719078222301","Junapani Pz","21°7'19"" N","78°22'23"" E","21","Bore Well","Wardha","KARANJA"
"W210705078220801","Junapani","21°7'5"" N","78°22'8"" E","21","Dug Well","Wardha","KARANJA"
"W211000078260001","Nagalwadi","21°10'0"" N","78°26'0"" E","21","Dug Well","Wardha","KARANJA"
"W210920078282101","Thanegaon2","21°9'20"" N","78°28'21"" E","21","Bore Well","Wardha","KARANJA"
"W210907078165301","Sarwadi","21°9'7"" N","78°16'53"" E","21","Dug Well","Wardha","KARANJA"
"W210925078282301","Thanegaon-1","21°9'25"" N","78°28'23"" E","21","Dug Well","Wardha","KARANJA"
"W203900078554501","Ajda","20°39'0"" N","78°55'45"" E","21","Dug Well","Wardha","SAMUDRAPUR"
"W203102078582101","Nandori Pz","20°31'2"" N","78°58'21"" E","21","Bore Well","Wardha","SAMUDRAPUR"
"W203930079070001","Girad","20°39'30"" N","79°7'0"" E","21","Dug Well","Wardha","SAMUDRAPUR"
"W204415078553201","Khandali","20°44'15"" N","78°55'32"" E","21","Dug Well","Wardha","SAMUDRAPUR"
"W203820078575001","Samudrapur","20°38'20"" N","78°57'50"" E","21","Dug Well","Wardha","SAMUDRAPUR"
"W203754079032801","Dhondgaon","20°37'54"" N","79°3'28"" E","21","Dug Well","Wardha","SAMUDRAPUR"
"W203246079062301","Sakhra","20°32'46"" N","79°6'23"" E","21","Dug Well","Wardha","SAMUDRAPUR"
"W203100079023001","Wasi","20°31'0"" N","79°2'30"" E","21","Dug Well","Wardha","SAMUDRAPUR"
"W204850078352501","Yelakeli","20°48'50"" N","78°35'25"" E","21","Dug Well","Wardha","SELOO"
"W205100078480001","Keljhar","20°51'0"" N","78°48'0"" E","21","Dug Well","Wardha","SELOO"
"W204800078430001","Sukli","20°48'0"" N","78°43'0"" E","21","Dug Well","Wardha","SELOO"
"W205001078420701","Selu Pz","20°50'1"" N","78°42'7"" E","21","Bore Well","Wardha","SELOO"
"W204824078530801","Sindi Rly Pz","20°48'24"" N","78°53'8"" E","21","Bore Well","Wardha","SELOO"
"W205430078430001","Hingni","20°54'30"" N","78°43'0"" E","21","Dug Well","Wardha","SELOO"
"W205141078345601","Jamni","20°51'41"" N","78°34'56"" E","21","Dug Well","Wardha","SELOO"
"W205003078293901","Mandwa","20°50'3"" N","78°29'39"" E","21","Dug Well","Wardha","SELOO"
"W205100078310001","Anji","20°51'0"" N","78°31'0"" E","21","Dug Well","Wardha","WARDHA"
"W204400078270001","Dahegaon","20°44'0"" N","78°27'0"" E","21","Dug Well","Wardha","WARDHA"
"W204550078312501","Tigaon","20°45'50"" N","78°31'25"" E","21","Dug Well","Wardha","WARDHA"
"W204516078290701","Dahigaon","20°45'16"" N","78°29'7"" E","21","Dug Well","Wardha","WARDHA"
"W203700078430001","Sonegaon","20°37'0"" N","78°43'0"" E","21","Dug Well","Wardha","WARDHA"
"W204300078340001","Sawangi","20°43'0"" N","78°34'0"" E","21","Dug Well","Wardha","WARDHA"
"W203755078363501","Vaygaon","20°37'55"" N","78°36'35"" E","21","Dug Well","Wardha","WARDHA"
"W203930078340001","Vadad","20°39'30"" N","78°34'0"" E","21","Dug Well","Wardha","WARDHA"
"W204130078245801","Muradgaon (Balsare)1","20°41'30"" N","78°24'58"" E","21","Dug Well","Wardha","WARDHA"
"W204333078350601","Sawangi Meghe Pz","20°43'33"" N","78°35'6"" E","21","Bore Well","Wardha","WARDHA"
"W204400078370001","Wardha","20°44'0"" N","78°37'0"" E","21","Bore Well","Wardha","WARDHA"
"W204226078434301","Karanji Kaji","20°42'26"" N","78°43'43"" E","21","Dug Well","Wardha","WARDHA"
"W204341078394501","Sewagram","20°43'41"" N","78°39'45"" E","21","Dug Well","Wardha","WARDHA"
"W202900077290001","Karanja","20°29'0"" N","77°29'0"" E","21","Dug Well","Washim","KARANJA"
"W202645077241501","Sheluwada","20°26'45"" N","77°24'15"" E","21","Dug Well","Washim","KARANJA"
"W202910077285701","Karanja Pz","20°29'10"" N","77°28'57"" E","21","Bore Well","Washim","KARANJA"
"W203031077350501","Yevta Bandi Pz","20°30'31"" N","77°35'5"" E","21","Bore Well","Washim","KARANJA"
"W203650077301001","Kamargaon","20°36'50"" N","77°30'10"" E","21","Dug Well","Washim","KARANJA"
"W203130077280001","Shaha","20°31'30"" N","77°28'0"" E","21","Dug Well","Washim","KARANJA"
"W204300077351001","Dhanaj Khurd","20°43'0"" N","77°35'10"" E","21","Dug Well","Washim","KARANJA"
"W203510077263501","Vilegaon (Kherda)","20°35'10"" N","77°26'35"" E","21","Dug Well","Washim","KARANJA"
"W202616077241301","Sheluwada-1","20°26'16"" N","77°24'13"" E","21","Dug Well","Washim","KARANJA"
"W201233077001001","Malegaon Pz","20°12'33"" N","77°0'10"" E","21","Bore Well","Washim","MALEGAON"
"W201940077095001","Kinhi Raja","20°19'40"" N","77°9'50"" E","21","Dug Well","Washim","MALEGAON"
"W201400076590001","Malegaon","20°14'0"" N","76°59'0"" E","21","Dug Well","Washim","MALEGAON"
"W202000076563001","Medshi","20°20'0"" N","76°56'30"" E","21","Dug Well","Washim","MALEGAON"
"W201735076581801","Ridhora","20°17'35"" N","76°58'18"" E","21","Dug Well","Washim","MALEGAON"
"W201732077042001","Jaulka Rly","20°17'32"" N","77°4'20"" E","21","Dug Well","Washim","MALEGAON"
"W201640077051001","Jamkheda","20°16'40"" N","77°5'10"" E","21","Dug Well","Washim","MALEGAON"
"W201207076533201","Dharpimpri","20°12'7"" N","76°53'32"" E","21","Dug Well","Washim","MALEGAON"
"W202210077145501","Shelu Bazar","20°22'10"" N","77°14'55"" E","21","Dug Well","Washim","MANGRULPIR"
"W202200077200001","Wada","20°22'0"" N","77°20'0"" E","21","Dug Well","Washim","MANGRULPIR"
"W201844077201101","Mangrulpir Pz","20°18'44"" N","77°20'11"" E","21","Bore Well","Washim","MANGRULPIR"
"W201135077211001","Sangaon","20°11'35"" N","77°21'10"" E","21","Dug Well","Washim","MANGRULPIR"
"W201545077244501","Jogaldari","20°15'45"" N","77°24'45"" E","21","Bore Well","Washim","MANGRULPIR"
"W201600077240001","Sakhar Doha","20°16'0"" N","77°24'0"" E","21","Dug Well","Washim","MANGRULPIR"
"W202006077144501","Shelu Bazar-1","20°20'6"" N","77°14'45"" E","21","Dug Well","Washim","MANGRULPIR"
"W200859077200501","Aasegaon","20°8'59"" N","77°20'5"" E","21","Dug Well","Washim","MANGRULPIR"
"W201315077330401","Manora Pz","20°13'15"" N","77°33'4"" E","21","Bore Well","Washim","MANORA"
"W200845077270001","Sendurjan Adhao","20°8'45"" N","77°27'0"" E","21","Dug Well","Washim","MANORA"
